building	culture	subculture	faction	battlefield_building	artpiece	artpiece_animated	description	icon	disables	short_description	flavour	display_tooltip
att_bld_religion_manichaeist_major_monestary_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_manichaeist_major_monestary_4	false	att_bld_religion_manichaeist_major_monestary_4	att_bld_religion_manichaeist_major_monestary_4	true
att_bld_religion_manichaeist_minor_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_manichaeist_minor_1	false	att_bld_religion_manichaeist_minor_1	att_bld_religion_manichaeist_minor_1	true
att_bld_religion_manichaeist_minor_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_manichaeist_minor_2	false	att_bld_religion_manichaeist_minor_2	att_bld_religion_manichaeist_minor_2	true
att_bld_religion_manichaeist_minor_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_manichaeist_minor_3	false	att_bld_religion_manichaeist_minor_3	att_bld_religion_manichaeist_minor_3	true
att_bld_religion_manichaeist_minor_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_manichaeist_minor_4	false	att_bld_religion_manichaeist_minor_4	att_bld_religion_manichaeist_minor_4	true
att_bld_religion_orthodox_legendary_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_1	false	att_bld_religion_orthodox_major_church_2	att_bld_religion_orthodox_major_church_2	true
att_bld_religion_orthodox_legendary_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_church_2	false	att_bld_religion_orthodox_major_church_2	att_bld_religion_orthodox_major_church_2	true
att_bld_religion_orthodox_legendary_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_church_3	false	att_bld_religion_orthodox_major_church_3	att_bld_religion_orthodox_major_church_3	true
att_bld_religion_orthodox_legendary_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_church_4	false	att_bld_religion_orthodox_major_church_4	att_bld_religion_orthodox_major_church_4	true
att_bld_religion_orthodox_legendary_5					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_catholic_legendary_5	false	att_bld_religion_orthodox_major_church_5_legendary	att_bld_religion_orthodox_major_church_5_legendary	true
att_bld_religion_orthodox_major_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_1	false	att_bld_religion_orthodox_major_church_2	att_bld_religion_orthodox_major_church_2	true
att_bld_religion_orthodox_major_church_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_church_2	false	att_bld_religion_orthodox_major_church_2	att_bld_religion_orthodox_major_church_2	true
att_bld_religion_orthodox_major_church_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_church_3	false	att_bld_religion_orthodox_major_church_3	att_bld_religion_orthodox_major_church_3	true
att_bld_religion_orthodox_major_church_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_church_4	false	att_bld_religion_orthodox_major_church_4	att_bld_religion_orthodox_major_church_4	true
att_bld_religion_orthodox_major_monestary_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_monestary_2	false	att_bld_religion_orthodox_major_monestary_2	att_bld_religion_orthodox_major_monestary_2	true
att_bld_religion_orthodox_major_monestary_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_monestary_3	false	att_bld_religion_orthodox_major_monestary_3	att_bld_religion_orthodox_major_monestary_3	true
att_bld_religion_orthodox_major_monestary_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_major_monestary_4	false	att_bld_religion_orthodox_major_monestary_4	att_bld_religion_orthodox_major_monestary_4	true
att_bld_religion_orthodox_minor_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_minor_1	false	att_bld_religion_orthodox_major_church_2	att_bld_religion_orthodox_major_church_2	true
att_bld_religion_orthodox_minor_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_minor_2	false	att_bld_religion_orthodox_major_church_3	att_bld_religion_orthodox_major_church_3	true
att_bld_religion_orthodox_minor_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_minor_3	false	att_bld_religion_orthodox_major_church_4	att_bld_religion_orthodox_major_church_4	true
att_bld_religion_orthodox_minor_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_orthodox_minor_4	false	att_bld_religion_orthodox_major_church_2	att_bld_religion_orthodox_major_church_2	true
att_bld_religion_other_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_other_1	false	att_bld_religion_other_1	att_bld_religion_other_1	true
att_bld_religion_tengri_major_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_tengri_major_1	false	att_bld_religion_tengri_major_1	att_bld_religion_tengri_major_1	true
att_bld_religion_tengri_major_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_tengri_major_2	false	att_bld_religion_tengri_major_2	att_bld_religion_tengri_major_2	true
att_bld_religion_tengri_major_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_tengri_major_3	false	att_bld_religion_tengri_major_3	att_bld_religion_tengri_major_3	true
att_bld_religion_tengri_major_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_tengri_major_4	false	att_bld_religion_tengri_major_4	att_bld_religion_tengri_major_4	true
att_bld_religion_tengri_minor_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_tengri_minor_1	false	att_bld_religion_tengri_minor_1	att_bld_religion_tengri_minor_1	true
att_bld_religion_tengri_minor_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_tengri_minor_2	false	att_bld_religion_tengri_minor_2	att_bld_religion_tengri_minor_2	true
att_bld_religion_tengri_minor_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_tengri_minor_3	false	att_bld_religion_tengri_minor_3	att_bld_religion_tengri_minor_3	true
att_bld_religion_tengri_minor_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_tengri_minor_4	false	att_bld_religion_tengri_minor_4	att_bld_religion_tengri_minor_4	true
att_bld_religion_zoroastrian_major_burial_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_major_burial_1	false	att_bld_religion_zoroastrian_major_burial_1	att_bld_religion_zoroastrian_major_burial_1	true
att_bld_religion_zoroastrian_major_burial_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_major_burial_2	false	att_bld_religion_zoroastrian_major_burial_2	att_bld_religion_zoroastrian_major_burial_2	true
att_bld_religion_zoroastrian_major_burial_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_major_burial_3	false	att_bld_religion_zoroastrian_major_burial_3	att_bld_religion_zoroastrian_major_burial_3	true
att_bld_religion_zoroastrian_major_burial_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_major_burial_4	false	att_bld_religion_zoroastrian_major_burial_4	att_bld_religion_zoroastrian_major_burial_4	true
att_bld_religion_zoroastrian_major_fire_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_major_fire_1	false	att_bld_religion_zoroastrian_major_fire_1	att_bld_religion_zoroastrian_major_fire_1	true
att_bld_religion_zoroastrian_major_fire_1_faction					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_major_fire_1	false	att_bld_religion_zoroastrian_major_fire_1	att_bld_religion_zoroastrian_major_fire_1	true
att_bld_religion_zoroastrian_major_fire_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_major_fire_2	false	att_bld_religion_zoroastrian_major_fire_2	att_bld_religion_zoroastrian_major_fire_2	true
att_bld_religion_zoroastrian_major_fire_2_faction					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_major_fire_2	false	att_bld_religion_zoroastrian_major_fire_2	att_bld_religion_zoroastrian_major_fire_2	true
att_bld_religion_zoroastrian_major_fire_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_major_fire_3	false	att_bld_religion_zoroastrian_major_fire_3	att_bld_religion_zoroastrian_major_fire_3	true
att_bld_religion_zoroastrian_major_fire_3_faction					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_major_fire_3	false	att_bld_religion_zoroastrian_major_fire_3	att_bld_religion_zoroastrian_major_fire_3	true
att_bld_religion_zoroastrian_major_fire_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_major_fire_4	false	att_bld_religion_zoroastrian_major_fire_4	att_bld_religion_zoroastrian_major_fire_4	true
att_bld_religion_zoroastrian_major_fire_4_faction					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_major_fire_4	false	att_bld_religion_zoroastrian_major_fire_4	att_bld_religion_zoroastrian_major_fire_4	true
att_bld_religion_zoroastrian_minor_1					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_minor_1	false	att_bld_religion_zoroastrian_minor_1	att_bld_religion_zoroastrian_minor_1	true
att_bld_religion_zoroastrian_minor_1_faction					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_minor_1	false	att_bld_religion_zoroastrian_minor_1	att_bld_religion_zoroastrian_minor_1	true
att_bld_religion_zoroastrian_minor_2					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_minor_2	false	att_bld_religion_zoroastrian_minor_2	att_bld_religion_zoroastrian_minor_2	true
att_bld_religion_zoroastrian_minor_2_faction					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_minor_2	false	att_bld_religion_zoroastrian_minor_2	att_bld_religion_zoroastrian_minor_2	true
att_bld_religion_zoroastrian_minor_3					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_minor_3	false	att_bld_religion_zoroastrian_minor_3	att_bld_religion_zoroastrian_minor_3	true
att_bld_religion_zoroastrian_minor_3_faction					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_minor_3	false	att_bld_religion_zoroastrian_minor_3	att_bld_religion_zoroastrian_minor_3	true
att_bld_religion_zoroastrian_minor_4					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_minor_4	false	att_bld_religion_zoroastrian_minor_4	att_bld_religion_zoroastrian_minor_4	true
att_bld_religion_zoroastrian_minor_4_faction					campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_religion_zoroastrian_minor_4	false	att_bld_religion_zoroastrian_minor_4	att_bld_religion_zoroastrian_minor_4	true
att_bld_roman_civic_entertain_2	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_entertain_2	false	att_bld_roman_civic_entertain_2	att_bld_roman_civic_entertain_2	true
att_bld_roman_civic_entertain_2	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_entertain_2	false	att_bld_roman_civic_entertain_2	att_bld_roman_civic_entertain_2	true
att_bld_roman_civic_entertain_arena_3	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_entertain_arena_3	false	att_bld_roman_civic_entertain_arena_3	att_bld_roman_civic_entertain_arena_3	true
att_bld_roman_civic_entertain_arena_3	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_entertain_arena_3	false	att_bld_roman_civic_entertain_arena_3	att_bld_roman_civic_entertain_arena_3	true
att_bld_roman_civic_entertain_arena_4	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_entertain_arena_4	false	att_bld_roman_civic_entertain_arena_4	att_bld_roman_civic_entertain_arena_4	true
att_bld_roman_civic_entertain_arena_4	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_entertain_arena_4	false	att_bld_roman_civic_entertain_arena_4	att_bld_roman_civic_entertain_arena_4	true
att_bld_roman_civic_entertain_drama_3	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_entertain_drama_3	false	att_bld_roman_civic_entertain_drama_3	att_bld_roman_civic_entertain_drama_3	true
att_bld_roman_civic_entertain_drama_3	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_entertain_drama_3	false	att_bld_roman_civic_entertain_drama_3	att_bld_roman_civic_entertain_drama_3	true
att_bld_roman_civic_entertain_drama_4	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_entertain_drama_4	false	att_bld_roman_civic_entertain_drama_4	att_bld_roman_civic_entertain_drama_4	true
att_bld_roman_civic_entertain_drama_4	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_entertain_drama_4	false	att_bld_roman_civic_entertain_drama_4	att_bld_roman_civic_entertain_drama_4	true
att_bld_roman_civic_library_2	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_library_2	false	att_bld_roman_civic_library_2	att_bld_roman_civic_library_2	true
att_bld_roman_civic_library_2	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_library_2	false	att_bld_roman_civic_library_2	att_bld_roman_civic_library_2	true
att_bld_roman_civic_library_3	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_library_3	false	att_bld_roman_civic_library_3	att_bld_roman_civic_library_3	true
att_bld_roman_civic_library_3	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_library_3	false	att_bld_roman_civic_library_3	att_bld_roman_civic_library_3	true
att_bld_roman_civic_library_4	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_library_4	false	att_bld_roman_civic_library_4	att_bld_roman_civic_library_4	true
att_bld_roman_civic_library_4	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_library_4	false	att_bld_roman_civic_library_4	att_bld_roman_civic_library_4	true
att_bld_roman_civic_major_1	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_major_1	false	att_bld_roman_civic_major_1	att_bld_roman_civic_major_1	true
att_bld_roman_civic_major_1	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_major_1	false	att_bld_roman_civic_major_1	att_bld_roman_civic_major_1	true
att_bld_roman_civic_market_2	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_market_2	false	att_bld_roman_civic_market_2	att_bld_roman_civic_market_2	true
att_bld_roman_civic_market_2	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_market_2	false	att_bld_roman_civic_market_2	att_bld_roman_civic_market_2	true
att_bld_roman_civic_market_food_3	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_market_food_3	false	att_bld_roman_civic_market_food_3	att_bld_roman_civic_market_food_3	true
att_bld_roman_civic_market_food_3	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_market_food_3	false	att_bld_roman_civic_market_food_3	att_bld_roman_civic_market_food_3	true
att_bld_roman_civic_market_food_4	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_market_food_4	false	att_bld_roman_civic_market_food_4	att_bld_roman_civic_market_food_4	true
att_bld_roman_civic_market_food_4	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_market_food_4	false	att_bld_roman_civic_market_food_4	att_bld_roman_civic_market_food_4	true
att_bld_roman_civic_market_slave_3	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_market_slave_3	false	att_bld_roman_civic_market_slave_3	att_bld_roman_civic_market_slave_3	true
att_bld_roman_civic_market_slave_3	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_market_slave_3	false	att_bld_roman_civic_market_slave_3	att_bld_roman_civic_market_slave_3	true
att_bld_roman_civic_market_slave_4	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_market_slave_4	false	att_bld_roman_civic_market_slave_4	att_bld_roman_civic_market_slave_4	true
att_bld_roman_civic_market_slave_4	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_market_slave_4	false	att_bld_roman_civic_market_slave_4	att_bld_roman_civic_market_slave_4	true
att_bld_roman_civic_market_wine_3	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_market_wine_3	false	att_bld_roman_civic_market_wine_3	att_bld_roman_civic_market_wine_3	true
att_bld_roman_civic_market_wine_3	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_market_wine_3	false	att_bld_roman_civic_market_wine_3	att_bld_roman_civic_market_wine_3	true
att_bld_roman_civic_market_wine_4	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_civic_market_wine_4	false	att_bld_roman_civic_market_wine_4	att_bld_roman_civic_market_wine_4	true
att_bld_roman_civic_market_wine_4	att_cult_roman	att_sub_cult_roman_west			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_west_civic_market_wine_4	false	att_bld_roman_civic_market_wine_4	att_bld_roman_civic_market_wine_4	true
att_bld_roman_east_city_major_1	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_city_major_1	false	att_bld_roman_east_city_major_1	att_bld_roman_east_city_major_1	true
att_bld_roman_east_city_major_2	att_cult_roman	att_sub_cult_roman_east			campaign_sho_castle_1_fort		PLACEHOLDER	att_bld_roman_east_city_major_2	false	att_bld_roman_east_city_major_2	att_bld_roman_east_city_major_2	true
